Date,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
11/9/2020,Daerah Istimewa Yogyakarta,32,2,62,-32,4269,105,3477,687,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,1175.7,0.55,28.92,2.89,2.46%,81.45%,0.94,2
11/24/2020,Jawa Barat,506,7,518,-19,52976,946,40641,11389,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.2,1173.04,0.15,20.95,2.09,1.79%,76.72%,0.7,3.5
10/12/2020,Jawa Timur,297,19,317,-39,47320,3834,42184,1302,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.34,1169,0.47,94.72,9.47,8.10%,89.15%,1.14,1.27
7/7/2020,DKI Jakarta,193,12,242,-61,12658,656,8191,3811,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,17.79,1167.05,1.11,60.48,6.05,5.18%,64.71%,0.87,
11/8/2020,Daerah Istimewa Yogyakarta,34,1,32,1,4237,103,3415,719,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,9.36,1166.89,0.28,28.37,2.84,2.43%,80.60%,0.89,0.5
11/23/2020,Jawa Barat,718,2,897,-181,52470,939,40123,11408,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,15.9,1161.83,0.04,20.79,2.08,1.79%,76.47%,1.44,0.4
10/11/2020,Jawa Timur,260,15,317,-72,47023,3815,41867,1341,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.42,1161.66,0.37,94.25,9.42,8.11%,89.04%,0.84,0.75
11/11/2020,Jawa Tengah,164,15,296,-147,42199,2239,34047,5913,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.51,1160.46,0.41,61.57,6.16,5.31%,80.68%,0.24,1
11/7/2020,Daerah Istimewa Yogyakarta,38,2,48,-12,4203,102,3383,718,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,10.47,1157.53,0.55,28.09,2.81,2.43%,80.49%,1.52,2
11/10/2020,Jawa Tengah,684,15,315,354,42035,2224,33751,6060,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,18.81,1155.95,0.41,61.16,6.12,5.29%,80.29%,1.1,1.15
11/27/2020,Banten,191,6,113,72,12394,369,10693,1332,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,17.81,1155.9,0.56,34.41,3.44,2.98%,86.28%,1.32,1.5
10/10/2020,Jawa Timur,310,20,371,-81,46763,3800,41550,1413,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.66,1155.24,0.49,93.88,9.39,8.13%,88.85%,1.02,0.8
7/6/2020,DKI Jakarta,221,0,374,-153,12465,644,7949,3872,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,20.38,1149.26,0,59.38,5.94,5.17%,63.77%,0.87,0
10/9/2020,Jawa Timur,303,25,378,-100,46453,3780,41179,1494,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.49,1147.58,0.62,93.38,9.34,8.14%,88.65%,0.88,1.25
11/6/2020,Daerah Istimewa Yogyakarta,25,1,31,-7,4165,100,3335,730,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,6.89,1147.06,0.28,27.54,2.75,2.40%,80.07%,0.15,0.5
11/22/2020,Jawa Barat,498,5,215,278,51752,937,39226,11589,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.03,1145.94,0.11,20.75,2.07,1.81%,75.80%,1.05,0.83
11/5/2020,Daerah Istimewa Yogyakarta,168,2,30,136,4140,99,3304,737,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,46.27,1140.18,0.55,27.27,2.73,2.39%,79.81%,4.2,1
10/8/2020,Jawa Timur,343,20,329,-6,46150,3755,40801,1594,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.47,1140.1,0.49,92.76,9.28,8.14%,88.41%,1.05,0.87
11/26/2020,Banten,145,4,107,34,12203,363,10580,1260,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.52,1138.09,0.37,33.85,3.39,2.97%,86.70%,1.13,0.8
11/9/2020,Jawa Tengah,621,13,292,316,41351,2209,33436,5706,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,17.08,1137.14,0.36,60.75,6.07,5.34%,80.86%,0.97,1.63
11/21/2020,Jawa Barat,474,6,636,-168,51254,932,39011,11311,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,10.5,1134.91,0.13,20.64,2.06,1.82%,76.11%,0.46,2
10/7/2020,Jawa Timur,326,23,299,4,45807,3735,40472,1600,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.05,1131.62,0.57,92.27,9.23,8.15%,88.35%,1.19,2.56
7/5/2020,DKI Jakarta,255,5,286,-36,12244,644,7575,4025,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,23.51,1128.88,0.46,59.38,5.94,5.26%,61.87%,1.17,
11/25/2020,Banten,128,5,104,19,12058,359,10473,1226,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.94,1124.56,0.47,33.48,3.35,2.98%,86.86%,0.89,1
11/20/2020,Jawa Barat,1028,3,188,837,50780,926,38375,11479,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,22.76,1124.41,0.07,20.5,2.05,1.82%,75.57%,1.77,0.21
10/6/2020,Jawa Timur,275,9,247,19,45481,3712,40173,1596,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.79,1123.57,0.22,91.7,9.17,8.16%,88.33%,1.12,1.13
11/8/2020,Jawa Tengah,638,8,277,353,40730,2196,33144,5390,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,17.54,1120.06,0.22,60.39,6.04,5.39%,81.37%,1.33,0.3
10/5/2020,Jawa Timur,245,8,290,-53,45206,3703,39926,1577,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.05,1116.78,0.2,91.48,9.15,8.19%,88.32%,1.03,0.44
11/24/2020,Banten,144,5,110,29,11930,354,10369,1207,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,13.43,1112.63,0.47,33.02,3.3,2.97%,86.92%,0.84,2.5
10/4/2020,Jawa Timur,238,18,331,-111,44961,3695,39636,1630,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.88,1110.72,0.44,91.28,9.13,8.22%,88.16%,0.75,1.2
7/4/2020,DKI Jakarta,218,0,268,-50,11989,639,7289,4061,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,20.1,1105.37,0,58.91,5.89,5.33%,60.80%,1.56,0
10/3/2020,Jawa Timur,319,15,343,-39,44723,3677,39305,1741,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.88,1104.84,0.37,90.84,9.08,8.22%,87.89%,1.19,0.68
11/7/2020,Jawa Tengah,480,27,289,164,40092,2188,32867,5037,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,13.2,1102.52,0.74,60.17,6.02,5.46%,81.98%,0.78,2.25
11/19/2020,Jawa Barat,580,14,586,-20,49752,923,38187,10642,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,12.84,1101.65,0.31,20.44,2.04,1.86%,76.75%,1.13,2.8
11/23/2020,Banten,171,2,124,45,11786,349,10259,1178,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,15.95,1099.2,0.19,32.55,3.25,2.96%,87.04%,1.4,2
10/2/2020,Jawa Timur,269,22,363,-116,44404,3662,38962,1780,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.65,1096.96,0.54,90.47,9.05,8.25%,87.74%,0.45,1
11/4/2020,Daerah Istimewa Yogyakarta,40,2,47,-9,3972,97,3274,601,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,11.02,1093.91,0.55,26.71,2.67,2.44%,82.43%,0.82,2
10/1/2020,Jawa Timur,601,22,372,207,44135,3640,38599,1896,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,14.85,1090.32,0.54,89.92,8.99,8.25%,87.46%,1.13,0.43
11/6/2020,Jawa Tengah,613,12,277,324,39612,2161,32578,4873,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,16.86,1089.32,0.33,59.43,5.94,5.46%,82.24%,1.7,0.86
11/18/2020,Jawa Barat,512,5,845,-338,49172,909,37601,10662,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.34,1088.81,0.11,20.13,2.01,1.85%,76.47%,0.58,0.19
7/3/2020,DKI Jakarta,140,5,240,-105,11771,639,7021,4111,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,12.91,1085.27,0.46,58.91,5.89,5.43%,59.65%,0.7,0.83
11/22/2020,Banten,122,1,85,36,11615,347,10135,1133,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.38,1083.25,0.09,32.36,3.24,2.99%,87.26%,0.67,0.1
11/3/2020,Daerah Istimewa Yogyakarta,49,1,22,26,3932,95,3227,610,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,13.49,1082.89,0.28,26.16,2.62,2.42%,82.07%,1.53,1
11/17/2020,Jawa Barat,880,26,853,1,48660,904,36756,11000,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.49,1077.47,0.58,20.02,2,1.86%,75.54%,1.4,1.24
9/30/2020,Jawa Timur,531,51,565,-85,43534,3618,38227,1689,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,13.12,1075.47,1.26,89.38,8.94,8.31%,87.81%,1.93,2.13
11/5/2020,Jawa Tengah,361,14,327,20,38999,2149,32301,4549,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,9.93,1072.46,0.38,59.1,5.91,5.51%,82.83%,0.66,0.88
7/2/2020,DKI Jakarta,200,6,192,2,11631,634,6781,4216,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,18.44,1072.36,0.55,58.45,5.85,5.45%,58.30%,0.93,
11/21/2020,Banten,182,10,130,42,11493,346,10050,1097,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,16.97,1071.87,0.93,32.27,3.23,3.01%,87.44%,1.42,5
11/2/2020,Daerah Istimewa Yogyakarta,32,1,49,-18,3883,94,3205,584,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,1069.4,0.28,25.89,2.59,2.42%,82.54%,2,
11/4/2020,Jawa Tengah,546,16,352,178,38638,2135,31974,4529,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,15.01,1062.53,0.44,58.71,5.87,5.53%,82.75%,1.2,0.64
9/29/2020,Jawa Timur,275,24,321,-70,43003,3567,37662,1774,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.79,1062.35,0.59,88.12,8.81,8.29%,87.58%,0.98,1.09
11/1/2020,Daerah Istimewa Yogyakarta,16,0,13,3,3851,93,3156,602,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,4.41,1060.58,0,25.61,2.56,2.41%,81.95%,0.5,0
11/16/2020,Jawa Barat,629,21,613,-5,47780,878,35903,10999,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,13.93,1057.98,0.46,19.44,1.94,1.84%,75.14%,1.41,10.5
10/31/2020,Daerah Istimewa Yogyakarta,32,1,23,8,3835,93,3143,599,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,1056.18,0.28,25.61,2.56,2.43%,81.96%,0.54,1
9/28/2020,Jawa Timur,280,22,451,-193,42728,3543,37341,1844,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.92,1055.56,0.54,87.53,8.75,8.29%,87.39%,1.42,1.16
11/20/2020,Banten,128,2,100,26,11311,336,9920,1055,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.94,1054.9,0.19,31.34,3.13,2.97%,87.70%,0.81,0.5
7/1/2020,DKI Jakarta,215,0,168,47,11431,628,6589,4214,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,19.82,1053.92,0,57.9,5.79,5.49%,57.64%,1.18,0
9/27/2020,Jawa Timur,197,19,460,-282,42448,3521,36890,2037,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.87,1048.64,0.47,86.98,8.7,8.29%,86.91%,0.73,1.12
11/3/2020,Jawa Tengah,454,25,429,0,38092,2119,31622,4351,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,12.48,1047.52,0.69,58.27,5.83,5.56%,83.01%,1.83,1.92
10/30/2020,Daerah Istimewa Yogyakarta,59,1,60,-2,3803,92,3120,591,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,16.25,1047.37,0.28,25.34,2.53,2.42%,82.04%,0.72,1
11/15/2020,Jawa Barat,447,2,859,-414,47151,857,35290,11004,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,9.9,1044.06,0.04,18.98,1.9,1.82%,74.84%,0.5,0.4
9/26/2020,Jawa Timur,269,17,344,-92,42251,3502,36430,2319,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.65,1043.78,0.42,86.51,8.65,8.29%,86.22%,0.95,0.77
11/19/2020,Banten,159,4,148,7,11183,334,9820,1029,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.83,1042.96,0.37,31.15,3.11,2.99%,87.81%,2.94,1
9/25/2020,Jawa Timur,284,22,374,-112,41982,3485,36086,2411,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.02,1037.13,0.54,86.09,8.61,8.30%,85.96%,0.79,0.92
11/2/2020,Jawa Tengah,248,13,356,-121,37638,2094,31193,4351,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,6.82,1035.03,0.36,57.58,5.76,5.56%,82.88%,0.54,1.3
11/14/2020,Jawa Barat,887,5,434,448,46704,855,34431,11418,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.64,1034.16,0.11,18.93,1.89,1.83%,73.72%,1.13,0.5
6/30/2020,DKI Jakarta,182,8,394,-220,11216,628,6421,4167,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,16.78,1034.1,0.74,57.9,5.79,5.60%,57.25%,1.49,
10/29/2020,Daerah Istimewa Yogyakarta,82,1,51,30,3744,91,3060,593,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,22.58,1031.12,0.28,25.06,2.51,2.43%,81.73%,1.82,1
9/24/2020,Jawa Timur,359,24,363,-28,41698,3463,35712,2523,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.87,1030.11,0.59,85.55,8.56,8.30%,85.64%,1.05,1.04
11/1/2020,Jawa Tengah,462,10,328,124,37390,2081,30837,4472,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,12.7,1028.21,0.27,57.23,5.72,5.57%,82.47%,0.75,0.91
11/18/2020,Banten,54,4,106,-56,11024,330,9672,1022,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.04,1028.13,0.37,30.78,3.08,2.99%,87.74%,,0.67
11/17/2020,Banten,0,6,104,-110,10970,326,9566,1078,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,1023.09,0.56,30.4,3.04,2.97%,87.20%,1,2
11/16/2020,Banten,0,3,93,-96,10970,320,9462,1188,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,1023.09,0.28,29.84,2.98,2.92%,86.25%,0,1
11/15/2020,Banten,159,3,71,85,10970,317,9369,1284,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,14.83,1023.09,0.28,29.56,2.96,2.89%,85.41%,0.95,1
9/23/2020,Jawa Timur,342,23,335,-16,41339,3439,35349,2551,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.45,1021.25,0.57,84.96,8.5,8.32%,85.51%,1.02,1.05
6/29/2020,DKI Jakarta,122,0,252,-130,11034,620,6027,4387,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.25,1017.32,0,57.16,5.72,5.62%,54.62%,0.92,0
10/31/2020,Jawa Tengah,617,11,277,329,36928,2071,30509,4348,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,16.97,1015.51,0.3,56.95,5.7,5.61%,82.62%,3.15,0.79
11/13/2020,Jawa Barat,788,10,406,372,45817,850,33997,10970,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,17.45,1014.52,0.22,18.82,1.88,1.86%,74.20%,0.95,0.45
9/22/2020,Jawa Timur,336,22,379,-65,40997,3416,35014,2567,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.3,1012.8,0.54,84.39,8.44,8.33%,85.41%,1,1.38
10/28/2020,Daerah Istimewa Yogyakarta,45,1,41,3,3662,90,3009,563,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,12.39,1008.53,0.28,24.79,2.48,2.46%,82.17%,1.1,1
11/14/2020,Banten,167,3,67,97,10811,314,9298,1199,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,15.57,1008.27,0.28,29.28,2.93,2.90%,86.00%,1.5,3
6/28/2020,DKI Jakarta,132,1,255,-124,10912,620,5775,4517,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,12.17,1006.07,0.09,57.16,5.72,5.68%,52.92%,0.69,0.13
9/21/2020,Jawa Timur,336,16,286,34,40661,3394,34635,2632,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.3,1004.5,0.4,83.85,8.38,8.35%,85.18%,0.96,0.76
10/30/2020,Jawa Tengah,196,14,288,-106,36311,2060,30232,4019,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,5.39,998.54,0.38,56.65,5.66,5.67%,83.26%,0.53,1.56
11/12/2020,Jawa Barat,832,22,592,218,45029,840,33591,10598,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,18.42,997.07,0.49,18.6,1.86,1.87%,74.60%,1.25,4.4
9/20/2020,Jawa Timur,350,21,321,8,40325,3378,34349,2598,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.65,996.19,0.52,83.45,8.35,8.38%,85.18%,1,0.68
10/27/2020,Daerah Istimewa Yogyakarta,41,1,32,8,3617,89,2968,560,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,11.29,996.14,0.28,24.51,2.45,2.46%,82.06%,1.58,
6/27/2020,DKI Jakarta,192,8,68,116,10780,619,5520,4641,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,17.7,993.9,0.74,57.07,5.71,5.74%,51.21%,0.97,2
10/29/2020,Jawa Tengah,368,9,234,125,36115,2046,29944,4125,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.12,993.15,0.25,56.26,5.63,5.67%,82.91%,1.15,0.9
11/13/2020,Banten,111,1,41,69,10644,311,9231,1102,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.35,992.69,0.09,29,2.9,2.92%,86.72%,1.11,0.33
9/19/2020,Jawa Timur,351,31,353,-33,39975,3357,34028,2590,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.67,987.55,0.77,82.93,8.29,8.40%,85.12%,0.72,1.35
10/26/2020,Daerah Istimewa Yogyakarta,26,0,29,-3,3576,88,2936,552,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,7.16,984.85,0,24.24,2.42,2.46%,82.10%,0.59,1
10/28/2020,Jawa Tengah,319,10,326,-17,35747,2037,29710,4000,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.77,983.03,0.27,56.02,5.6,5.70%,83.11%,1.02,0.83
11/12/2020,Banten,100,3,75,22,10533,310,9190,1033,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,9.33,982.34,0.28,28.91,2.89,2.94%,87.25%,0.81,1
9/18/2020,Jawa Timur,488,23,538,-73,39624,3326,33675,2623,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.06,978.88,0.57,82.17,8.22,8.39%,84.99%,1.51,0.79
11/11/2020,Jawa Barat,665,5,441,219,44197,818,32999,10380,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,14.72,978.65,0.11,18.11,1.81,1.85%,74.66%,0.84,0.56
10/25/2020,Daerah Istimewa Yogyakarta,44,0,68,-24,3550,88,2907,555,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,12.12,977.69,0,24.24,2.42,2.48%,81.89%,1,1
6/26/2020,DKI Jakarta,197,4,0,193,10588,611,5452,4525,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,18.16,976.2,0.37,56.33,5.63,5.77%,51.49%,1.09,0.44
10/27/2020,Jawa Tengah,314,12,317,-15,35428,2027,29384,4017,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.63,974.26,0.33,55.74,5.57,5.72%,82.94%,1.99,0.71
11/11/2020,Banten,124,3,55,66,10433,307,9115,1011,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.56,973.01,0.28,28.63,2.86,2.94%,87.37%,2.25,1.5
9/17/2020,Jawa Timur,323,29,333,-39,39136,3303,33137,2696,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.98,966.82,0.72,81.6,8.16,8.44%,84.67%,0.9,1.21
