Date,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
5/15/2021,DKI Jakarta,227,15,573,-361,419042,6925,404759,7358,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,20.93,38635.11,1.38,638.48,63.85,1.65%,96.59%,0.36,0.94
5/14/2021,DKI Jakarta,632,16,547,69,418815,6910,404186,7719,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,58.27,38614.18,1.48,637.09,63.71,1.65%,96.51%,0.81,1.07
5/13/2021,DKI Jakarta,785,15,585,185,418183,6894,403639,7650,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.38,38555.91,1.38,635.62,63.56,1.65%,96.52%,1.2,1.15
5/12/2021,DKI Jakarta,656,13,674,-31,417398,6879,403054,7465,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,60.48,38483.53,1.2,634.23,63.42,1.65%,96.56%,1.62,0.65
5/11/2021,DKI Jakarta,406,20,667,-281,416742,6866,402380,7496,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,37.43,38423.05,1.84,633.04,63.3,1.65%,96.55%,0.59,0.91
5/10/2021,DKI Jakarta,694,22,607,65,416336,6846,401713,7777,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,63.99,38385.62,2.03,631.19,63.12,1.64%,96.49%,0.86,1.38
5/9/2021,DKI Jakarta,809,16,690,103,415642,6824,401106,7712,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,74.59,38321.63,1.48,629.16,62.92,1.64%,96.50%,1.11,0.62
5/8/2021,DKI Jakarta,732,26,584,122,414833,6808,400416,7609,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,67.49,38247.05,2.4,627.69,62.77,1.64%,96.52%,0.93,1.3
5/7/2021,DKI Jakarta,783,20,595,168,414101,6782,399832,7487,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.19,38179.56,1.84,625.29,62.53,1.64%,96.55%,0.86,0.95
5/6/2021,DKI Jakarta,906,21,566,319,413318,6762,399237,7319,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,83.53,38107.36,1.94,623.45,62.34,1.64%,96.59%,1.07,1.75
5/5/2021,DKI Jakarta,845,12,687,146,412412,6741,398671,7000,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,77.91,38023.83,1.11,621.51,62.15,1.63%,96.67%,2.03,0.67
5/4/2021,DKI Jakarta,416,18,586,-188,411567,6729,397984,6854,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,38.35,37945.92,1.66,620.4,62.04,1.63%,96.70%,0.55,0.9
5/3/2021,DKI Jakarta,757,20,687,50,411151,6711,397398,7042,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,69.79,37907.57,1.84,618.75,61.87,1.63%,96.66%,0.89,2
5/2/2021,DKI Jakarta,854,10,984,-140,410394,6691,396711,6992,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,78.74,37837.78,0.92,616.9,61.69,1.63%,96.67%,0.92,0.67
5/1/2021,DKI Jakarta,926,15,793,118,409540,6681,395727,7132,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,85.38,37759.04,1.38,615.98,61.6,1.63%,96.63%,1.17,3.75
4/30/2021,DKI Jakarta,789,4,539,246,408614,6666,394934,7014,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.74,37673.66,0.37,614.6,61.46,1.63%,96.65%,0.8,0.17
4/29/2021,DKI Jakarta,987,23,480,484,407825,6662,394395,6768,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,91,37600.92,2.12,614.23,61.42,1.63%,96.71%,1.54,1.64
4/28/2021,DKI Jakarta,639,14,682,-57,406838,6639,393915,6284,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,58.91,37509.92,1.29,612.11,61.21,1.63%,96.82%,1.62,0.82
4/27/2021,DKI Jakarta,394,17,600,-223,406199,6625,393233,6341,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,36.33,37451,1.57,610.82,61.08,1.63%,96.81%,0.53,1.21
4/26/2021,DKI Jakarta,748,14,1339,-605,405805,6608,392633,6564,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,68.96,37414.68,1.29,609.25,60.92,1.63%,96.75%,0.83,1
4/25/2021,DKI Jakarta,896,14,962,-80,405057,6594,391294,7169,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,82.61,37345.71,1.29,607.96,60.8,1.63%,96.60%,0.99,1.17
4/24/2021,DKI Jakarta,907,12,886,9,404161,6580,390332,7249,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,83.62,37263.1,1.11,606.67,60.67,1.63%,96.58%,1.03,0.67
4/23/2021,DKI Jakarta,884,18,721,145,403254,6568,389446,7240,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,81.5,37179.48,1.66,605.56,60.56,1.63%,96.58%,0.7,1.64
4/22/2021,DKI Jakarta,1266,11,652,603,402370,6550,388725,7095,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,116.72,37097.97,1.01,603.9,60.39,1.63%,96.61%,2.1,0.92
4/21/2021,DKI Jakarta,602,12,573,17,401104,6539,388073,6492,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,55.5,36981.25,1.11,602.89,60.29,1.63%,96.75%,1.31,0.86
4/20/2021,DKI Jakarta,460,14,897,-451,400502,6527,387500,6475,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,42.41,36925.75,1.29,601.78,60.18,1.63%,96.75%,0.47,1
4/19/2021,DKI Jakarta,973,14,971,-12,400042,6513,386603,6926,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,89.71,36883.34,1.29,600.49,60.05,1.63%,96.64%,1.02,1.08
4/18/2021,DKI Jakarta,950,13,987,-50,399069,6499,385632,6938,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,87.59,36793.63,1.2,599.2,59.92,1.63%,96.63%,0.92,0.72
4/17/2021,DKI Jakarta,1037,18,999,20,398119,6486,384645,6988,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.61,36706.04,1.66,598,59.8,1.63%,96.62%,1.06,1
4/16/2021,DKI Jakarta,980,18,871,91,397082,6468,383646,6968,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,90.35,36610.43,1.66,596.34,59.63,1.63%,96.62%,0.74,3
4/15/2021,DKI Jakarta,1330,6,690,634,396102,6450,382775,6877,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,122.62,36520.07,0.55,594.68,59.47,1.63%,96.64%,2.01,0.86
4/14/2021,DKI Jakarta,661,7,614,40,394772,6444,382085,6243,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,60.94,36397.45,0.65,594.13,59.41,1.63%,96.79%,0.8,1.17
4/13/2021,DKI Jakarta,828,6,900,-78,394111,6437,381471,6203,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,76.34,36336.5,0.55,593.48,59.35,1.63%,96.79%,1.2,0.86
4/12/2021,DKI Jakarta,692,7,1357,-672,393283,6431,380571,6281,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,63.8,36260.16,0.65,592.93,59.29,1.64%,96.77%,0.67,1
4/11/2021,DKI Jakarta,1031,7,1396,-372,392591,6424,379214,6953,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.06,36196.36,0.65,592.28,59.23,1.64%,96.59%,1.06,1
4/10/2021,DKI Jakarta,977,7,856,114,391560,6417,377818,7325,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,90.08,36101.31,0.65,591.64,59.16,1.64%,96.49%,0.96,0.7
4/9/2021,DKI Jakarta,1013,10,623,380,390583,6410,376962,7211,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,93.4,36011.23,0.92,590.99,59.1,1.64%,96.51%,0.82,2.5
4/8/2021,DKI Jakarta,1238,4,485,749,389570,6400,376339,6831,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,114.14,35917.83,0.37,590.07,59.01,1.64%,96.60%,1.44,0.44
4/7/2021,DKI Jakarta,862,9,695,158,388332,6396,375854,6082,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,79.48,35803.69,0.83,589.7,58.97,1.65%,96.79%,1.77,2.25
4/6/2021,DKI Jakarta,487,4,587,-104,387470,6387,375159,5924,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,44.9,35724.21,0.37,588.87,58.89,1.65%,96.82%,0.93,1
4/5/2021,DKI Jakarta,523,4,1187,-668,386983,6383,374572,6028,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,48.22,35679.31,0.37,588.5,58.85,1.65%,96.79%,0.71,0.67
4/4/2021,DKI Jakarta,736,6,1599,-869,386460,6379,373385,6696,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,67.86,35631.09,0.55,588.14,58.81,1.65%,96.62%,0.67,1.5
4/3/2021,DKI Jakarta,1098,4,600,494,385724,6373,371786,7565,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,101.23,35563.23,0.37,587.58,58.76,1.65%,96.39%,0.89,0.57
4/2/2021,DKI Jakarta,1240,7,1292,-59,384626,6369,371186,7071,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,114.33,35462,0.65,587.21,58.72,1.66%,96.51%,0.93,0.39
4/1/2021,DKI Jakarta,1337,18,988,331,383386,6362,369894,7130,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,123.27,35347.67,1.66,586.57,58.66,1.66%,96.48%,1.39,
3/31/2021,DKI Jakarta,965,0,1073,-108,382049,6344,368906,6799,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,88.97,35224.4,0,584.91,58.49,1.66%,96.56%,2.51,0
3/30/2021,DKI Jakarta,384,21,1087,-724,381084,6344,367833,6907,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,35.4,35135.43,1.94,584.91,58.49,1.66%,96.52%,0.38,0.95
3/29/2021,DKI Jakarta,1014,22,1079,-87,380700,6323,366746,7631,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,93.49,35100.03,2.03,582.97,58.3,1.66%,96.33%,0.69,0.96
3/28/2021,DKI Jakarta,1470,23,1175,272,379686,6301,365667,7718,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,135.53,35006.54,2.12,580.94,58.09,1.66%,96.31%,1.09,1.28
3/27/2021,DKI Jakarta,1354,18,599,737,378216,6278,364492,7446,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,124.84,34871.01,1.66,578.82,57.88,1.66%,96.37%,0.98,1.64
3/26/2021,DKI Jakarta,1381,11,897,473,376862,6260,363893,6709,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,127.33,34746.17,1.01,577.16,57.72,1.66%,96.56%,0.8,0.92
3/25/2021,DKI Jakarta,1727,12,490,1225,375481,6249,362996,6236,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,159.23,34618.84,1.11,576.15,57.61,1.66%,96.67%,1.94,1.09
3/24/2021,DKI Jakarta,890,11,1986,-1107,373754,6237,362506,5011,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,82.06,34459.62,1.01,575.04,57.5,1.67%,96.99%,1.09,1
3/23/2021,DKI Jakarta,816,11,1691,-886,372864,6226,360520,6118,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,75.23,34377.56,1.01,574.03,57.4,1.67%,96.69%,0.55,1.38
3/22/2021,DKI Jakarta,1474,8,1715,-249,372048,6215,358829,7004,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,135.9,34302.33,0.74,573.01,57.3,1.67%,96.45%,0.9,0.35
3/21/2021,DKI Jakarta,1638,23,1884,-269,370574,6207,357114,7253,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,151.02,34166.43,2.12,572.28,57.23,1.67%,96.37%,0.85,1.05
3/20/2021,DKI Jakarta,1935,22,1184,729,368936,6184,355230,7522,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,178.4,34015.4,2.03,570.16,57.02,1.68%,96.28%,1.22,0.92
3/19/2021,DKI Jakarta,1588,24,1174,390,367001,6162,354046,6793,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,146.41,33837,2.21,568.13,56.81,1.68%,96.47%,0.92,1.2
3/18/2021,DKI Jakarta,1719,20,1168,531,365413,6138,352872,6403,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,158.49,33690.59,1.84,565.92,56.59,1.68%,96.57%,1.29,6.67
3/17/2021,DKI Jakarta,1330,3,1183,144,363694,6118,351704,5872,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,122.62,33532.1,0.28,564.07,56.41,1.68%,96.70%,1.59,0.15
3/16/2021,DKI Jakarta,835,20,1491,-676,362364,6115,350521,5728,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,76.99,33409.47,1.84,563.79,56.38,1.69%,96.73%,0.54,0.57
3/15/2021,DKI Jakarta,1555,35,1762,-242,361529,6095,349030,6404,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,143.37,33332.49,3.23,561.95,56.2,1.69%,96.54%,1.29,0.97
3/14/2021,DKI Jakarta,1204,36,2367,-1199,359974,6060,347268,6646,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,111.01,33189.12,3.32,558.72,55.87,1.68%,96.47%,1.16,3.6
3/13/2021,DKI Jakarta,1034,10,577,447,358770,6024,344901,7845,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.33,33078.11,0.92,555.4,55.54,1.68%,96.13%,0.55,0.2
3/12/2021,DKI Jakarta,1872,50,1263,559,357736,6014,344324,7398,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,172.6,32982.78,4.61,554.48,55.45,1.68%,96.25%,1.07,2
3/11/2021,DKI Jakarta,1754,25,980,749,355864,5964,343061,6839,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,161.72,32810.18,2.3,549.87,54.99,1.68%,96.40%,1.68,0.56
3/10/2021,DKI Jakarta,1046,45,1477,-476,354110,5939,342081,6090,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,96.44,32648.47,4.15,547.57,54.76,1.68%,96.60%,1.21,1
3/9/2021,DKI Jakarta,867,45,1643,-821,353064,5894,340604,6566,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,79.94,32552.03,4.15,543.42,54.34,1.67%,96.47%,0.49,0.94
3/8/2021,DKI Jakarta,1783,48,1675,60,352197,5849,338961,7387,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,164.39,32472.09,4.43,539.27,53.93,1.66%,96.24%,0.97,1.07
3/7/2021,DKI Jakarta,1835,45,1764,26,350414,5801,337286,7327,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,169.18,32307.7,4.15,534.84,53.48,1.66%,96.25%,1.14,1.02
3/6/2021,DKI Jakarta,1615,44,1568,3,348579,5756,335522,7301,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,148.9,32138.52,4.06,530.7,53.07,1.65%,96.25%,1.39,0.98
3/5/2021,DKI Jakarta,1160,45,1290,-175,346964,5712,333954,7298,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,106.95,31989.61,4.15,526.64,52.66,1.65%,96.25%,0.58,0.98
3/4/2021,DKI Jakarta,2009,46,1750,213,345804,5667,332664,7473,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,185.23,31882.66,4.24,522.49,52.25,1.64%,96.20%,1.4,1.21
3/3/2021,DKI Jakarta,1437,38,2487,-1088,343795,5621,330914,7260,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,132.49,31697.44,3.5,518.25,51.82,1.63%,96.25%,2.49,1.06
3/2/2021,DKI Jakarta,577,36,2165,-1624,342358,5583,328427,8348,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,53.2,31564.95,3.32,514.75,51.47,1.63%,95.93%,0.28,0.69
3/1/2021,DKI Jakarta,2058,52,3132,-1126,341781,5547,326262,9972,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,189.74,31511.75,4.79,511.43,51.14,1.62%,95.46%,0.98,1.21
2/28/2021,DKI Jakarta,2098,43,891,1164,339723,5495,323130,11098,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,193.43,31322,3.96,506.63,50.66,1.62%,95.12%,1.21,0.98
2/27/2021,DKI Jakarta,1736,44,1163,529,337625,5452,322239,9934,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,160.06,31128.57,4.06,502.67,50.27,1.61%,95.44%,1.04,1.05
2/26/2021,DKI Jakarta,1662,42,1864,-244,335889,5408,321076,9405,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,153.23,30968.51,3.87,498.61,49.86,1.61%,95.59%,1.05,0.76
2/25/2021,DKI Jakarta,1581,55,2656,-1130,334227,5366,319212,9649,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,145.77,30815.28,5.07,494.74,49.47,1.61%,95.51%,2.02,1.57
2/24/2021,DKI Jakarta,782,35,1857,-1110,332646,5311,316556,10779,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.1,30669.51,3.23,489.67,48.97,1.60%,95.16%,1,0.78
2/23/2021,DKI Jakarta,782,45,2052,-1315,331864,5276,314699,11889,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.1,30597.42,4.15,486.44,48.64,1.59%,94.83%,0.32,1.13
2/22/2021,DKI Jakarta,2465,40,2305,120,331082,5231,312647,13204,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,227.27,30525.32,3.69,482.29,48.23,1.58%,94.43%,0.9,0.73
2/21/2021,DKI Jakarta,2725,55,2681,-11,328617,5191,310342,13084,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,251.24,30298.05,5.07,478.6,47.86,1.58%,94.44%,0.95,1.38
2/20/2021,DKI Jakarta,2872,40,2490,342,325892,5136,307661,13095,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,264.79,30046.8,3.69,473.53,47.35,1.58%,94.41%,1.5,6.67
2/19/2021,DKI Jakarta,1920,6,2757,-843,323020,5096,305171,12753,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,177.02,29782.01,0.55,469.84,46.98,1.58%,94.47%,5.15,0.17
2/18/2021,DKI Jakarta,373,35,2717,-2379,321100,5090,302414,13596,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,34.39,29604.99,3.23,469.29,46.93,1.59%,94.18%,0.26,1.13
2/17/2021,DKI Jakarta,1446,31,2591,-1176,320727,5055,299697,15975,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,133.32,29570.6,2.86,466.06,46.61,1.58%,93.44%,0.78,0.5
2/16/2021,DKI Jakarta,1861,62,1579,220,319281,5024,297106,17151,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,171.58,29437.28,5.72,463.21,46.32,1.57%,93.05%,0.99,1.48
2/15/2021,DKI Jakarta,1879,42,2081,-244,317420,4962,295527,16931,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,173.24,29265.7,3.87,457.49,45.75,1.56%,93.10%,0.75,0.88
2/14/2021,DKI Jakarta,2497,48,3977,-1528,315541,4920,293446,17175,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,230.22,29092.46,4.43,453.62,45.36,1.56%,93.00%,0.83,0.91
2/13/2021,DKI Jakarta,3016,53,5010,-2047,313044,4872,289469,18703,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,278.07,28862.24,4.89,449.19,44.92,1.56%,92.47%,0.79,1.06
