Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
11/4/2021,ID-LA,Lampung,2,1,48,-47,49585,3850,45029,706,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.22,5451.54,0.11,423.28,42.33,0.08,0.91,1,1
11/5/2021,ID-LA,Lampung,3,0,6,-3,49588,3850,45035,703,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.33,5451.87,0,423.28,42.33,0.08,0.91,1.5,0
11/6/2021,ID-LA,Lampung,1,0,2,-1,49589,3850,45037,702,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,5451.98,0,423.28,42.33,0.08,0.91,0.33,1
10/24/2021,ID-LA,Lampung,1,1,8,-8,49507,3835,44650,1022,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,5442.97,0.11,421.63,42.16,0.08,0.90,0.1,1
10/25/2021,ID-LA,Lampung,2,1,29,-28,49509,3836,44679,994,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.22,5443.19,0.11,421.74,42.17,0.08,0.90,2,1
10/26/2021,ID-LA,Lampung,11,2,56,-47,49520,3838,44735,947,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.21,5444.4,0.22,421.96,42.2,0.08,0.90,5.5,2
10/27/2021,ID-LA,Lampung,13,2,34,-23,49533,3840,44769,924,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.43,5445.83,0.22,422.18,42.22,0.08,0.90,1.18,1
10/28/2021,ID-LA,Lampung,14,2,136,-124,49547,3842,44905,800,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.54,5447.36,0.22,422.4,42.24,0.08,0.91,1.08,1
10/29/2021,ID-LA,Lampung,11,1,14,-4,49558,3843,44919,796,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.21,5448.57,0.11,422.51,42.25,0.08,0.91,0.79,0.5
9/28/2021,ID-LA,Lampung,35,4,78,-47,48986,3790,43892,1304,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.85,5385.69,0.44,416.69,41.67,0.08,0.90,1.3,0.44
9/29/2021,ID-LA,Lampung,39,3,46,-10,49025,3793,43938,1294,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,4.29,5389.97,0.33,417.02,41.7,0.08,0.90,1.11,0.75
9/30/2021,ID-LA,Lampung,31,2,26,3,49056,3795,43964,1297,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.41,5393.38,0.22,417.24,41.72,0.08,0.90,0.79,0.67
10/1/2021,ID-LA,Lampung,40,3,105,-68,49096,3798,44069,1229,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,4.4,5397.78,0.33,417.56,41.76,0.08,0.90,1.29,1.5
10/4/2021,ID-LA,Lampung,19,6,44,-31,49173,3807,44143,1223,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.09,5406.25,0.66,418.55,41.86,0.08,0.90,0.76,3
10/5/2021,ID-LA,Lampung,39,0,37,2,49212,3807,44180,1225,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,4.29,5410.53,0,418.55,41.86,0.08,0.90,2.05,0
10/6/2021,ID-LA,Lampung,24,3,75,-54,49236,3810,44255,1171,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.64,5413.17,0.33,418.88,41.89,0.08,0.90,0.62,
10/7/2021,ID-LA,Lampung,32,1,16,15,49268,3811,44271,1186,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.52,5416.69,0.11,418.99,41.9,0.08,0.90,1.33,0.33
10/8/2021,ID-LA,Lampung,28,4,52,-28,49296,3815,44323,1158,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.08,5419.77,0.44,419.43,41.94,0.08,0.90,0.88,4
10/9/2021,ID-LA,Lampung,22,0,32,-10,49318,3815,44355,1148,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.42,5422.19,0,419.43,41.94,0.08,0.90,0.79,0
10/13/2021,ID-LA,Lampung,25,3,7,15,49396,3821,44414,1161,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.75,5430.76,0.33,420.09,42.01,0.08,0.90,1.04,1.5
10/15/2021,ID-LA,Lampung,19,2,9,8,49431,3824,44462,1145,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.09,5434.61,0.22,420.42,42.04,0.08,0.90,1.19,2
10/16/2021,ID-LA,Lampung,10,4,33,-27,49441,3828,44495,1118,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.1,5435.71,0.44,420.86,42.09,0.08,0.90,0.53,2
10/17/2021,ID-LA,Lampung,15,0,0,15,49456,3828,44495,1133,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.65,5437.36,0,420.86,42.09,0.08,0.90,1.5,0
10/18/2021,ID-LA,Lampung,12,2,40,-30,49468,3830,44535,1103,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.32,5438.68,0.22,421.08,42.11,0.08,0.90,0.8,
10/19/2021,ID-LA,Lampung,10,1,23,-14,49478,3831,44558,1089,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.1,5439.78,0.11,421.19,42.12,0.08,0.90,0.83,0.5
10/20/2021,ID-LA,Lampung,10,1,34,-25,49488,3832,44592,1064,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.1,5440.88,0.11,421.3,42.13,0.08,0.90,1,1
10/21/2021,ID-LA,Lampung,3,1,13,-11,49491,3833,44605,1053,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.33,5441.21,0.11,421.41,42.14,0.08,0.90,0.3,1
10/22/2021,ID-LA,Lampung,5,0,35,-30,49496,3833,44640,1023,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.55,5441.76,0,421.41,42.14,0.08,0.90,1.67,0
10/23/2021,ID-LA,Lampung,10,1,2,7,49506,3834,44642,1030,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.1,5442.86,0.11,421.52,42.15,0.08,0.90,2,
9/22/2021,ID-LA,Lampung,48,9,101,-62,48741,3766,43339,1636,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,5.28,5358.75,0.99,414.05,41.4,0.08,0.89,0.84,0.69
9/27/2021,ID-LA,Lampung,27,9,189,-171,48951,3786,43814,1351,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.97,5381.84,0.99,416.25,41.62,0.08,0.90,0.53,4.5
10/2/2021,ID-LA,Lampung,33,1,22,10,49129,3799,44091,1239,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.63,5401.41,0.11,417.67,41.77,0.08,0.90,0.83,0.33
10/3/2021,ID-LA,Lampung,25,2,8,15,49154,3801,44099,1254,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.75,5404.16,0.22,417.89,41.79,0.08,0.90,0.76,2
10/10/2021,ID-LA,Lampung,15,0,0,15,49333,3815,44355,1163,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.65,5423.84,0,419.43,41.94,0.08,0.90,0.68,1
10/11/2021,ID-LA,Lampung,14,1,17,-4,49347,3816,44372,1159,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.54,5425.38,0.11,419.54,41.95,0.08,0.90,0.93,
10/12/2021,ID-LA,Lampung,24,2,35,-13,49371,3818,44407,1146,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,2.64,5428.01,0.22,419.76,41.98,0.08,0.90,1.71,2
10/14/2021,ID-LA,Lampung,16,1,39,-24,49412,3822,44453,1137,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.76,5432.52,0.11,420.2,42.02,0.08,0.90,0.64,0.33
9/21/2021,ID-LA,Lampung,57,13,310,-266,48693,3757,43238,1698,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,6.27,5353.47,1.43,413.06,41.31,0.08,0.89,1.24,1.44
9/23/2021,ID-LA,Lampung,52,1,102,-51,48793,3767,43441,1585,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,5.72,5364.47,0.11,414.16,41.42,0.08,0.89,1.08,0.11
9/24/2021,ID-LA,Lampung,43,3,106,-66,48836,3770,43547,1519,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,4.73,5369.19,0.33,414.49,41.45,0.08,0.89,0.83,3
9/25/2021,ID-LA,Lampung,37,5,44,-12,48873,3775,43591,1507,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,4.07,5373.26,0.55,415.04,41.5,0.08,0.89,0.86,1.67
9/26/2021,ID-LA,Lampung,51,2,34,15,48924,3777,43625,1522,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,5.61,5378.87,0.22,415.26,41.53,0.08,0.89,1.38,0.4
9/20/2021,ID-LA,Lampung,46,9,175,-138,48636,3744,42928,1964,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,5.06,5347.21,0.99,411.63,41.16,0.08,0.88,0.85,1.8
9/17/2021,ID-LA,Lampung,63,20,98,-55,48461,3727,42625,2109,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,6.93,5327.97,2.2,409.76,40.98,0.08,0.88,0.89,3.33
9/18/2021,ID-LA,Lampung,75,3,43,29,48536,3730,42668,2138,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,8.25,5336.21,0.33,410.09,41.01,0.08,0.88,1.19,0.15
9/19/2021,ID-LA,Lampung,54,5,85,-36,48590,3735,42753,2102,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,5.94,5342.15,0.55,410.64,41.06,0.08,0.88,0.72,1.67
9/13/2021,ID-LA,Lampung,69,13,167,-111,48174,3692,42184,2298,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,7.59,5296.41,1.43,405.91,40.59,0.08,0.88,1.06,3.25
9/14/2021,ID-LA,Lampung,80,5,169,-94,48254,3697,42353,2204,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,8.8,5305.21,0.55,406.46,40.65,0.08,0.88,1.16,0.38
9/15/2021,ID-LA,Lampung,73,4,43,26,48327,3701,42396,2230,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,8.03,5313.23,0.44,406.9,40.69,0.08,0.88,0.91,0.8
9/16/2021,ID-LA,Lampung,71,6,131,-66,48398,3707,42527,2164,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,7.81,5321.04,0.66,407.56,40.76,0.08,0.88,0.97,1.5
9/10/2021,ID-LA,Lampung,100,15,101,-16,47948,3666,41759,2523,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,10.99,5271.57,1.65,403.05,40.31,0.08,0.87,0.77,0.75
9/11/2021,ID-LA,Lampung,92,9,134,-51,48040,3675,41893,2472,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,10.11,5281.68,0.99,404.04,40.4,0.08,0.87,0.92,0.6
9/12/2021,ID-LA,Lampung,65,4,124,-63,48105,3679,42017,2409,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,7.15,5288.83,0.44,404.48,40.45,0.08,0.87,0.71,0.44
9/6/2021,ID-LA,Lampung,130,34,397,-301,47490,3626,40950,2914,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,14.29,5221.21,3.74,398.65,39.87,0.08,0.86,0.96,4.86
9/9/2021,ID-LA,Lampung,130,20,447,-337,47848,3651,41658,2539,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,14.29,5260.57,2.2,401.4,40.14,0.08,0.87,1.07,6.67
9/7/2021,ID-LA,Lampung,107,2,111,-6,47597,3628,41061,2908,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,11.76,5232.97,0.22,398.87,39.89,0.08,0.86,0.82,0.06
1/5/2021,ID-JI,Jawa Timur,673,61,502,110,87951,6692,77907,3352,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,16.63,2172.76,1.51,165.32,16.53,0.08,0.89,1,1.24
1/7/2021,ID-JI,Jawa Timur,879,81,559,239,89632,6824,79371,3437,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,21.71,2214.28,2,168.58,16.86,0.08,0.89,1.1,1.59
1/8/2021,ID-JI,Jawa Timur,977,70,625,282,90609,6894,79996,3719,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,24.14,2238.42,1.73,170.31,17.03,0.08,0.88,1.11,0.86
9/8/2021,ID-LA,Lampung,121,3,150,-32,47718,3631,41211,2876,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,13.3,5246.28,0.33,399.2,39.92,0.08,0.86,1.13,1.5
1/3/2021,ID-JI,Jawa Timur,571,49,535,-13,86605,6582,76904,3119,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,14.11,2139.5,1.21,162.6,16.26,0.08,0.89,0.75,0.7
1/4/2021,ID-JI,Jawa Timur,673,49,501,123,87278,6631,77405,3242,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,16.63,2156.13,1.21,163.81,16.38,0.08,0.89,1.18,1
1/6/2021,ID-JI,Jawa Timur,802,51,905,-154,88753,6743,78812,3198,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,19.81,2192.57,1.26,166.58,16.66,0.08,0.89,1.19,0.84
1/2/2021,ID-JI,Jawa Timur,762,70,678,14,86034,6533,76369,3132,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,18.82,2125.4,1.73,161.39,16.14,0.08,0.89,0.88,1.09
9/3/2021,ID-LA,Lampung,119,23,357,-261,47113,3577,40337,3199,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,13.08,5179.76,2.53,393.27,39.33,0.08,0.86,0.8,1.77
9/4/2021,ID-LA,Lampung,111,8,126,-23,47224,3585,40463,3176,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,12.2,5191.97,0.88,394.15,39.41,0.08,0.86,0.93,0.35
1/1/2021,ID-JI,Jawa Timur,862,64,641,157,85272,6463,75691,3118,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,21.29,2106.57,1.58,159.66,15.97,0.08,0.89,0.52,0.39
1/9/2021,ID-JI,Jawa Timur,1014,50,591,373,91623,6944,80587,4092,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,25.05,2263.47,1.24,171.55,17.15,0.08,0.88,1.04,0.71
9/5/2021,ID-LA,Lampung,136,7,90,39,47360,3592,40553,3215,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,14.95,5206.92,0.77,394.92,39.49,0.08,0.86,1.23,0.88
1/10/2021,ID-JI,Jawa Timur,947,56,818,73,92570,7000,81405,4165,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,23.39,2286.86,1.38,172.93,17.29,0.08,0.88,0.93,1.12
1/13/2021,ID-JI,Jawa Timur,885,75,884,-74,95132,7190,83503,4439,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,21.86,2350.16,1.85,177.62,17.76,0.08,0.88,1.06,1.1
9/1/2021,ID-LA,Lampung,179,25,475,-321,46845,3541,39740,3564,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,19.68,5150.3,2.75,389.31,38.93,0.08,0.85,0.74,1.14
9/2/2021,ID-LA,Lampung,149,13,240,-104,46994,3554,39980,3460,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,16.38,5166.68,1.43,390.74,39.07,0.08,0.85,0.83,0.52
1/12/2021,ID-JI,Jawa Timur,832,68,728,36,94247,7115,82619,4513,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,20.55,2328.29,1.68,175.77,17.58,0.08,0.88,0.98,1.45
1/14/2021,ID-JI,Jawa Timur,1006,66,766,174,96138,7256,84269,4613,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,24.85,2375.01,1.63,179.25,17.93,0.08,0.88,1.14,0.88
1/11/2021,ID-JI,Jawa Timur,845,47,486,312,93415,7047,81891,4477,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,20.88,2307.74,1.16,174.09,17.41,0.08,0.88,0.89,0.84
8/30/2021,ID-LA,Lampung,117,39,852,-774,46423,3494,39073,3856,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,12.86,5103.9,4.29,384.14,38.41,0.08,0.84,0.72,1.26
8/31/2021,ID-LA,Lampung,243,22,192,29,46666,3516,39265,3885,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,26.72,5130.62,2.42,386.56,38.66,0.08,0.84,2.08,0.56
1/15/2021,ID-JI,Jawa Timur,1254,69,787,398,97392,7325,85056,5011,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,30.98,2405.99,1.7,180.96,18.1,0.08,0.87,1.25,1.05
1/16/2021,ID-JI,Jawa Timur,1216,46,709,461,98608,7371,85765,5472,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,30.04,2436.03,1.14,182.09,18.21,0.07,0.87,0.97,0.67
1/17/2021,ID-JI,Jawa Timur,906,50,766,90,99514,7421,86531,5562,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,22.38,2458.41,1.24,183.33,18.33,0.07,0.87,0.75,1.09
8/26/2021,ID-LA,Lampung,204,32,324,-152,45669,3409,37447,4813,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,22.43,5021,3.52,374.8,37.48,0.07,0.82,0.71,1.68
8/29/2021,ID-LA,Lampung,163,31,271,-139,46306,3455,38221,4630,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,17.92,5091.04,3.41,379.85,37.99,0.07,0.83,0.66,4.43
8/27/2021,ID-LA,Lampung,226,8,254,-36,45895,3417,37701,4777,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,24.85,5045.85,0.88,375.68,37.57,0.07,0.82,1.11,0.25
9/12/2021,ID-JI,Jawa Timur,367,32,611,-276,390622,29083,356111,5428,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.07,9649.99,0.79,718.47,71.85,0.07,0.91,0.67,0.82
9/13/2021,ID-JI,Jawa Timur,318,31,665,-378,390940,29114,356776,5050,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.86,9657.84,0.77,719.24,71.92,0.07,0.91,0.87,0.97
9/7/2021,ID-JI,Jawa Timur,674,79,997,-402,388072,28861,352240,6971,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,16.65,9586.99,1.95,712.99,71.3,0.07,0.91,1.87,1.01
9/8/2021,ID-JI,Jawa Timur,613,60,943,-390,388685,28921,353183,6581,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,15.14,9602.13,1.48,714.47,71.45,0.07,0.91,0.91,0.76
9/9/2021,ID-JI,Jawa Timur,508,42,848,-382,389193,28963,354031,6199,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.55,9614.68,1.04,715.51,71.55,0.07,0.91,0.83,0.7
9/10/2021,ID-JI,Jawa Timur,515,49,787,-321,389708,29012,354818,5878,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.72,9627.41,1.21,716.72,71.67,0.07,0.91,1.01,1.17
9/11/2021,ID-JI,Jawa Timur,547,39,682,-174,390255,29051,355500,5704,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,13.51,9640.92,0.96,717.68,71.77,0.07,0.91,1.06,0.8
9/14/2021,ID-JI,Jawa Timur,496,22,722,-248,391436,29136,357498,4802,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,12.25,9670.1,0.54,719.78,71.98,0.07,0.91,1.56,0.71
9/15/2021,ID-JI,Jawa Timur,436,23,685,-272,391872,29159,358183,4530,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,10.77,9680.87,0.57,720.35,72.03,0.07,0.91,0.88,1.05
9/16/2021,ID-JI,Jawa Timur,335,28,651,-344,392207,29187,358834,4186,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.28,9689.14,0.69,721.04,72.1,0.07,0.91,0.77,1.22
